plate,O_time,O_lon,O_lat,D_time,D_lon,D_lat,CHK_time,time_minus
BT1504,20160915013519,116.589442,40.079367,20160915015641,116.413371,40.032067,2016/7/6 20:58:00,1
BT1504,20160918060517,116.274388,39.899896,20160918061527,116.311083,39.906119,2016/7/6 20:58:00,13
BT1504,20160919063653,116.278819,39.919851,20160919070759,116.41353,39.908069,2016/7/6 20:58:00,19
BT1504,20160920052556,116.294956,39.897411,20160920053526,116.284425,39.924156,2016/7/6 20:58:00,11
BT1504,20160921065011,116.32294,39.896271,20160921072056,116.40681,39.91288,2016/7/6 20:58:00,12
BT1504,20160922063414,116.322902,39.896648,20160922070836,116.447687,39.962516,2016/7/6 20:58:00,5
BT1504,20160923055152,116.26171,39.885908,20160923060156,116.312695,39.896912,2016/7/6 20:58:00,4
BT1504,20160924073413,116.269043,39.889791,20160924075424,116.374436,39.865453,2016/7/6 20:58:00,6
BT1504,20160925065649,116.264623,39.873404,20160925071701,116.288109,39.948857,2016/7/6 20:58:00,6
BT1504,20160926063306,116.268012,39.881199,20160926064406,116.288787,39.865568,2016/7/6 20:58:00,13
BT1504,20160927012712,116.591104,40.077695,20160927015333,116.467233,40.011825,2016/7/6 20:58:00,2
BT1504,20160928060608,116.27511,39.875004,20160928062921,116.318098,39.939374,2016/7/6 20:58:00,3
BT1504,20160929001451,116.589701,40.079115,20160929004409,116.489767,39.933697,2016/7/6 20:58:00,2
BT1619,20150624095758,116.25128,40.00043,20150624102300,116.18058,39.91295,2015/9/21 14:00:00,14
BT1619,20150627123205,116.37412,39.91101,20150627124122,116.36839,39.91304,2015/9/21 14:00:00,10
BT1619,20150628120023,116.2598,40.00061,20150628121427,116.31246,40.01101,2015/9/21 14:00:00,11
BT1619,20150629115216,116.26257,40.00113,20150629120403,116.27195,39.97066,2015/9/21 14:00:00,12
BT1619,20150630122942,116.26482,40.00076,20150630123247,116.26679,40.00487,2015/9/21 14:00:00,12
BT1619,20150701103037,116.26307,40.00069,20150701103942,116.26279,40.00075,2015/9/21 14:00:00,8
BT1619,20150702121556,116.39293,39.88204,20150702125945,116.51104,39.92201,2015/9/21 14:00:00,13
BT1619,20150703092147,116.38226,39.92117,20150703093645,116.3731,39.93851,2015/9/21 14:00:00,9
BT1619,20150705130020,116.26714,40.00136,20150705131117,116.24638,39.9843,2015/9/21 14:00:00,13
BT1619,20150706182530,116.25993,40.00055,20150706184056,116.29921,39.98514,2015/9/21 14:00:00,18
BT1619,20150707120337,116.27545,39.9937,20150707121202,116.29761,39.98366,2015/9/21 14:00:00,10
BT1619,20150708113428,116.26122,40.0011,20150708114957,116.22392,39.99646,2015/9/21 14:00:00,10
BT1619,20150709095021,116.28529,39.99674,20150709100236,116.26898,39.94941,2015/9/21 14:00:00,5
BT1619,20150710123651,116.34208,39.98512,20150710124109,116.34724,39.98499,2015/9/21 14:00:00,13
BT1619,20150711133427,116.39317,39.87868,20150711140000,116.36795,39.90607,2015/9/21 14:00:00,12
BT1619,20150712113729,116.27694,39.99803,20150712121047,116.39458,39.9942,2015/9/21 14:00:00,10
BT1619,20150713120721,116.25984,40.00076,20150713122318,116.28812,39.99543,2015/9/21 14:00:00,10
BT1619,20150714123535,116.33766,39.89799,20150714130225,116.38371,39.92086,2015/9/21 14:00:00,18
BT1619,20150715115316,116.33763,39.89793,20150715120557,116.37566,39.9056,2015/9/21 14:00:00,17
BT1619,20150716110539,116.33759,39.89799,20150716110856,116.33721,39.90444,2015/9/21 14:00:00,12
BT1619,20150717080011,116.28877,39.91114,20150717081149,116.28883,39.90709,2015/9/21 14:00:00,14
BT1619,20150718114835,116.33739,39.89803,20150718120654,116.39254,39.90606,2015/9/21 14:00:00,18
BT1619,20150719092629,116.33884,39.8971,20150719093746,116.37372,39.89851,2015/9/21 14:00:00,15
BT1619,20150720080731,116.26853,40.00163,20150720090848,116.40762,39.91384,2015/9/21 14:00:00,15
BT1619,20150723160301,116.33717,39.89792,20150723163420,116.39305,39.93204,2015/9/21 14:00:00,21
BT1619,20150724124852,116.33748,39.89799,20150724125355,116.33706,39.90389,2015/9/21 14:00:00,19
BT1619,20150726104502,116.33748,39.89795,20150726105655,116.38831,39.89883,2015/9/21 14:00:00,16
BT1619,20150911142209,116.27689,39.99877,20150911142904,116.28818,39.99539,2015/9/21 14:00:00,22
BT1619,20150912102604,116.30482,39.99846,20150912104255,116.2804,39.97035,2015/9/21 14:00:00,18
BT1619,20150913104633,116.41856,39.89783,20150913110401,116.40359,39.91402,2015/9/21 14:00:00,22
BT1619,20150914140623,116.41919,39.89779,20150914144221,116.45997,39.98737,2015/9/21 14:00:00,20
BT1619,20150917105022,116.41865,39.89755,20150917111114,116.50803,39.922,2015/9/21 14:00:00,17
BT1619,20150918143111,116.41843,39.89777,20150918144501,116.41176,39.91082,2015/9/21 14:00:00,21
BT1619,20150919111602,116.41459,39.89586,20150919113118,116.38739,39.899,2015/9/21 14:00:00,16
BT1619,20150920124910,116.41879,39.89725,20150920130717,116.38568,39.89915,2015/9/21 14:00:00,19
BT1619,20150921121132,116.41869,39.89745,20150921122624,116.40513,39.90883,2015/9/21 14:00:00,18
BT1619,20150924111216,116.41838,39.89761,20150924113949,116.46678,39.89184,2015/9/21 14:00:00,17
BT1619,20151111171430,116.33912,39.89826,20151111172032,116.33918,39.90599,2015/9/21 14:00:00,23
BT1619,20151112133316,116.33932,39.89824,20151112134721,116.37937,39.89869,2015/9/21 14:00:00,18
BT1619,20151113112410,116.33898,39.89817,20151113113814,116.34687,39.9216,2015/9/21 14:00:00,17
BT1619,20151114120056,116.3392,39.8984,20151114123550,116.38703,39.98134,2015/9/21 14:00:00,18
BT1619,20151115120844,116.33911,39.89849,20151115122016,116.37403,39.89851,2015/9/21 14:00:00,19
BT1619,20151120155306,116.33881,39.89878,20151120155502,116.33984,39.89692,2015/9/21 14:00:00,21
BT1619,20151121130357,116.33894,39.89838,20151121132113,116.33924,39.89842,2015/9/21 14:00:00,19
BT1619,20151122140935,116.33921,39.89829,20151122142250,116.37798,39.89826,2015/9/21 14:00:00,19
BT1619,20151123165622,116.33935,39.89815,20151123171447,116.41761,39.90689,2015/9/21 14:00:00,23
BT1619,20151124140356,116.33919,39.89823,20151124141534,116.35978,39.86807,2015/9/21 14:00:00,20
BT1619,20151210110051,116.33937,39.89814,20151210111146,116.38326,39.90581,2015/9/21 14:00:00,19
BT1619,20151211123017,116.33921,39.89832,20151211124102,116.36805,39.90515,2015/9/21 14:00:00,19
BT1619,20151213140845,116.3393,39.89811,20151213141802,116.35669,39.90581,2015/9/21 14:00:00,20
BT1619,20151218114000,116.3397,39.89814,20151218121521,116.40772,39.91411,2015/9/21 14:00:00,19
BT1619,20151219085237,116.39384,39.86384,20151219085806,116.413,39.86964,2015/9/21 14:00:00,14
BT1619,20151220085711,116.37851,39.8909,20151220090345,116.3943,39.89037,2015/9/21 14:00:00,15
BT2074,20160612083110,116.44497,39.955887,20160612085752,116.4358,39.905108,2016/9/8 19:15:00,5
BT2074,20160613081738,116.501495,39.998919,20160613085142,116.470014,39.964055,2016/9/8 19:15:00,12
BT2074,20160614090533,116.492607,39.987995,20160614094023,116.417991,39.911702,2016/9/8 19:15:00,9
BT2074,20160615161849,116.451108,39.967137,20160615165112,116.455841,39.928356,2016/9/8 19:15:00,20
BT2074,20160621073218,116.426226,39.925108,20160621074141,116.402625,39.921614,2016/9/8 19:15:00,8
BT2074,20160622072040,116.489688,39.988383,20160622072350,116.489737,39.975152,2016/9/8 19:15:00,3
BT2074,20160623074208,116.43816,39.933836,20160623082122,116.511249,40.01215,2016/9/8 19:15:00,7
BT2074,20160624074330,116.487914,39.979858,20160624080204,116.465861,39.997297,2016/9/8 19:15:00,5
BT2074,20160625132113,116.435655,39.858795,20160625135434,116.461154,39.907374,2016/9/8 19:15:00,12
BT2074,20160626085043,116.473427,39.995358,20160626090703,116.451234,40.021089,2016/9/8 19:15:00,2
BT2074,20160627102944,116.485003,39.970966,20160627104529,116.428402,39.991649,2016/9/8 19:15:00,11
BT2074,20160628085707,116.506487,40.003944,20160628093148,116.478847,39.9055,2016/9/8 19:15:00,3
BT2074,20160701074052,116.48031,39.973069,20160701074904,116.458637,39.955381,2016/9/8 19:15:00,8
BT2074,20160703191515,116.616441,40.050749,20160703194217,116.474536,39.936853,2016/9/8 19:15:00,18
BT2074,20160704073529,116.489618,39.980933,20160704080510,116.428661,39.908595,2016/9/8 19:15:00,3
BT2074,20160913064705,116.489535,39.954242,20160913071236,116.408398,39.946026,2016/9/8 19:15:00,7
BT2074,20160914075513,116.479064,39.965262,20160914081418,116.459189,39.908158,2016/9/8 19:15:00,3
BT2074,20160919063915,116.489753,39.949021,20160919065204,116.500114,39.868227,2016/9/8 19:15:00,8
BT2074,20160920074238,116.481455,39.963245,20160920083334,116.512187,39.775874,2016/9/8 19:15:00,4
BT2074,20160927065808,116.502262,40.000136,20160927072049,116.489687,39.974052,2016/9/8 19:15:00,11
BT2074,20160928071609,116.508967,40.001036,20160928072452,116.505559,39.994896,2016/9/8 19:15:00,16
BT2074,20160929000601,116.445004,39.908535,20160929002436,116.417244,39.933413,2016/9/8 19:15:00,1
BT2074,20160930074130,116.490804,39.98792,20160930075235,116.486588,39.971161,2016/9/8 19:15:00,30
BT2208,20151127184514,116.63885,40.24068,20151127192522,116.46792,40.03477,2016/2/23 21:30:00,22
BT2208,20151128171144,116.61135,40.03369,20151128181540,116.50502,39.93747,2016/2/23 21:30:00,17
BT2208,20151129183049,116.61151,40.05127,20151129192424,116.51523,39.90714,2016/2/23 21:30:00,13
BT2208,20151130195217,116.60896,40.04964,20151130201746,116.52775,40.02044,2016/2/23 21:30:00,13
BT2208,20151201005942,116.45177,39.90787,20151201012543,116.45493,39.88006,2016/2/23 21:30:00,1
BT2208,20151202112334,116.46543,39.99846,20151202114635,116.47278,39.98547,2016/2/23 21:30:00,28
BT2208,20151205215945,116.60886,40.04994,20151205224329,116.40582,40.04785,2016/2/23 21:30:00,13
BT2208,20151206192122,116.61093,40.04958,20151206200207,116.48851,39.99285,2016/2/23 21:30:00,15
BT2208,20151207195807,116.60859,40.05006,20151207213536,116.35797,39.86918,2016/2/23 21:30:00,13
BT2208,20151208184828,116.60908,40.04975,20151208191940,116.45459,39.96232,2016/2/23 21:30:00,14
BT2208,20151212172427,116.60858,40.04979,20151212175129,116.60658,39.98429,2016/2/23 21:30:00,8
BT2208,20151214194804,116.61123,40.04996,20151214203128,116.32847,40.04668,2016/2/23 21:30:00,13
BT2208,20151215084747,116.35745,39.88691,20151215093802,116.40193,39.94716,2016/2/23 21:30:00,3
BT2208,20151216132619,116.60904,40.04987,20151216142227,116.41761,39.95806,2016/2/23 21:30:00,27
BT2208,20151217161044,116.60985,40.04983,20151217164908,116.44498,40.01639,2016/2/23 21:30:00,11
BT2208,20151218172345,116.6211,40.02986,20151218184843,116.46082,39.92956,2016/2/23 21:30:00,19
BT2208,20151219051841,116.37337,39.94344,20151219054746,116.49827,40.00136,2016/2/23 21:30:00,3
BT2208,20151220210556,116.58088,40.07602,20151220212432,116.58295,40.06349,2016/2/23 21:30:00,35
BT2208,20151221185557,116.62565,40.03107,20151221191754,116.56991,40.03466,2016/2/23 21:30:00,16
BT2208,20151222154027,116.51281,39.88908,20151222161423,116.46181,39.87005,2016/2/23 21:30:00,9
BT2208,20151223221614,116.60701,40.03431,20151223224334,116.57866,39.95122,2016/2/23 21:30:00,15
BT2208,20151224163708,116.60884,40.04965,20151224171120,116.50871,40.01109,2016/2/23 21:30:00,10
BT2208,20160101082355,116.461202,40.05485,20160101085218,116.486321,39.987483,2016/2/23 21:30:00,7
BT2208,20160103194828,116.614849,40.052318,20160103201907,116.505829,40.004266,2016/2/23 21:30:00,15
BT2208,20160110175651,116.5866,40.077133,20160110184004,116.434037,39.934241,2016/2/23 21:30:00,30
BT2208,20160112125354,116.498907,40.011327,20160112131127,116.484779,40.008828,2016/2/23 21:30:00,30
BT2208,20160113175602,116.616321,40.054509,20160113182733,116.482025,40.054168,2016/2/23 21:30:00,9
BT2208,20160115050649,116.500809,40.010531,20160115053250,116.510183,40.008003,2016/2/23 21:30:00,11
BT2208,20160116175107,116.614709,40.050638,20160116183138,116.443662,39.949679,2016/2/23 21:30:00,11
BT2208,20160119110546,116.363454,39.884973,20160119112828,116.369537,39.899543,2016/2/23 21:30:00,18
BT2208,20160120061549,116.509038,40.009056,20160120063300,116.50823,40.007769,2016/2/23 21:30:00,8
BT2208,20160125091242,116.50066,40.010392,20160125094327,116.495527,39.996346,2016/2/23 21:30:00,11
BT2208,20160126121044,116.614339,40.050958,20160126125522,116.45839,39.978753,2016/2/23 21:30:00,17
BT2208,20160127175216,116.656039,39.918111,20160127180917,116.657139,39.898782,2016/2/23 21:30:00,28
BT2208,20160202194900,116.588498,40.075721,20160202202815,116.434017,39.934801,2016/2/23 21:30:00,20
BT2208,20160203121116,116.544566,39.870451,20160203122620,116.539442,39.869564,2016/2/23 21:30:00,13
BT2208,20160312075435,116.222527,40.075793,20160312084534,116.448172,39.949011,2016/2/23 21:30:00,8
BT2208,20160313071644,116.467606,40.002313,20160313075134,116.396893,39.923352,2016/2/23 21:30:00,13
BT2208,20160314050923,116.441615,39.941351,20160314053318,116.592187,40.077929,2016/2/23 21:30:00,7
BT2208,20160315080328,116.464897,40.01745,20160315085640,116.318006,39.976004,2016/2/23 21:30:00,21
BT2208,20160316045824,116.355842,40.062088,20160316053216,116.379689,39.865795,2016/2/23 21:30:00,9
BT2208,20160317055543,116.363168,39.995627,20160317064551,116.618463,40.05422,2016/2/23 21:30:00,3
BT2208,20160318065100,116.353349,40.086776,20160318073732,116.592277,40.078329,2016/2/23 21:30:00,14
BT2208,20160321045124,116.646736,39.914286,20160321053206,116.589358,40.080171,2016/2/23 21:30:00,4
BT2208,20160322064900,116.438228,40.072832,20160322072432,116.589418,40.080021,2016/2/23 21:30:00,20
BT2208,20160325175832,116.459963,40.033652,20160325181705,116.454616,40.020912,2016/2/23 21:30:00,10
BT2208,20160326052736,116.515341,39.907713,20160326055242,116.588119,40.075061,2016/2/23 21:30:00,2
BT2208,20160328171804,116.460264,40.045632,20160328172613,116.448621,40.028134,2016/2/23 21:30:00,11
BT2208,20160329233058,116.614679,40.054058,20160329234558,116.517965,40.01771,2016/2/23 21:30:00,10
BT2208,20160330171343,116.462811,40.002414,20160330174707,116.461466,39.929914,2016/2/23 21:30:00,8
BT2208,20160331221026,116.478615,40.041057,20160331222445,116.467487,40.006083,2016/2/23 21:30:00,12
BT2208,20160401110032,116.608785,40.048885,20160401115059,116.342257,39.947208,2016/2/23 21:30:00,4
BT2208,20160405055314,116.67331,39.868911,20160405063302,116.592187,40.080419,2016/2/23 21:30:00,3
BT2208,20160406080019,116.460273,40.043772,20160406080247,116.460083,40.035652,2016/2/23 21:30:00,23
BT2208,20160407055750,116.363872,40.015499,20160407062628,116.589858,40.07768,2016/2/23 21:30:00,12
BT2208,20160408204919,116.523237,40.031895,20160408212047,116.453019,39.933652,2016/2/23 21:30:00,13
BT2208,20160409233627,116.613859,40.053207,20160410001646,116.510067,40.11952,2016/2/23 21:30:00,9
BT2208,20160410053448,116.647987,39.901287,20160410060310,116.381511,39.865767,2016/2/23 21:30:00,3
BT2208,20160411124938,116.465473,40.005028,20160411131226,116.617311,40.048649,2016/2/23 21:30:00,29
BT2208,20160412182116,116.481457,40.05991,20160412185737,116.36147,39.962653,2016/2/23 21:30:00,11
BT2208,20160413221828,116.61548,40.054058,20160413225458,116.276802,39.966257,2016/2/23 21:30:00,16
BT2208,20160414172305,116.460809,40.0241,20160414173146,116.467049,40.008684,2016/2/23 21:30:00,10
BT2208,20160415211736,116.616111,40.054289,20160415220149,116.355488,40.037126,2016/2/23 21:30:00,10
BT2208,20160416223058,116.61491,40.053818,20160416230455,116.332038,39.97645,2016/2/23 21:30:00,14
BT2208,20160417064231,116.323379,40.063928,20160417071239,116.587739,40.072832,2016/2/23 21:30:00,4
BT2208,20160420123816,116.61582,40.050808,20160420132957,116.456836,39.908363,2016/2/23 21:30:00,3
BT2208,20160421064953,116.38429,40.062298,20160421081200,116.313026,39.896932,2016/2/23 21:30:00,13
BT2208,20160422064345,116.434306,39.93058,20160422070813,116.619664,40.052031,2016/2/23 21:30:00,10
BT2208,20160423231003,116.502851,40.003565,20160423234210,116.302137,40.067661,2016/2/23 21:30:00,8
BT2208,20160424061334,116.435706,40.028893,20160424063722,116.444216,39.913346,2016/2/23 21:30:00,5
BT2208,20160425210840,116.617452,40.051719,20160425214246,116.503346,39.898969,2016/2/23 21:30:00,28
BT2208,20160426001847,116.61531,40.054778,20160426011336,116.440325,39.924082,2016/2/23 21:30:00,1
BT2208,20160427183247,116.614559,40.050648,20160427184352,116.582211,39.971131,2016/2/23 21:30:00,41
BT2208,20160428043140,116.338794,39.742598,20160428050108,116.406585,39.917574,2016/2/23 21:30:00,3
BT2208,20160429165219,116.612767,40.046507,20160429180218,116.649059,39.899369,2016/2/23 21:30:00,33
BT2208,20160501223533,116.616031,40.054239,20160501230231,116.388242,39.970618,2016/2/23 21:30:00,34
BT2208,20160502040839,116.426865,39.921967,20160502042007,116.403683,39.907953,2016/2/23 21:30:00,2
BT2208,20160503130904,116.61536,40.054038,20160503134556,116.45837,39.897219,2016/2/23 21:30:00,30
BT2208,20160504223441,116.617222,40.051519,20160504230119,116.478359,39.908502,2016/2/23 21:30:00,7
BT2208,20160505041239,116.381486,40.064256,20160505044942,116.617752,40.049549,2016/2/23 21:30:00,3
BT2208,20160506064719,116.459502,40.014022,20160506071227,116.617081,40.045789,2016/2/23 21:30:00,18
BT2208,20160507231911,116.614109,40.050797,20160508000113,116.315704,40.073994,2016/2/23 21:30:00,11
BT2208,20160508030059,116.457655,39.999805,20160508030742,116.447523,40.018865,2016/2/23 21:30:00,2
BT2208,20160509131211,117.116505,40.145761,20160509131908,117.118636,40.158231,2016/2/23 21:30:00,27
BT2208,20160510045532,116.417262,40.07537,20160510053301,116.617732,40.049249,2016/2/23 21:30:00,4
BT2208,20160511064336,116.316592,40.043314,20160511074049,116.618443,40.05043,2016/2/23 21:30:00,17
BT2208,20160512022702,116.409883,39.900914,20160512023144,116.394658,39.894549,2016/2/23 21:30:00,3
BT2208,20160513081005,116.462851,40.007184,20160513083310,116.616931,40.047069,2016/2/23 21:30:00,22
BT2208,20160515091852,116.457655,40.002985,20160515092550,116.457055,39.984966,2016/2/23 21:30:00,21
BT2208,20160516001246,116.616952,40.054019,20160516003718,116.57651,39.911915,2016/2/23 21:30:00,1
BT2208,20160517191446,116.618143,40.05172,20160517195112,116.302616,39.974878,2016/2/23 21:30:00,36
BT2208,20160518112540,116.617062,40.052999,20160518114910,116.52145,39.923746,2016/2/23 21:30:00,4
BT2208,20160520220010,116.61523,40.054028,20160520230025,116.214781,39.903885,2016/2/23 21:30:00,12
BT2208,20160521095700,116.617652,40.049519,20160521103916,116.599345,39.911529,2016/2/23 21:30:00,3
BT2737,20160712210253,116.588425,40.080318,20160712215158,116.347896,39.89052,2016/10/8 0:33:00,7
BT2737,20160713101148,116.486058,39.9904,20160713105539,116.461278,39.897959,2016/10/8 0:33:00,5
BT2737,20160714000512,116.588575,40.080301,20160714004005,116.367215,39.869934,2016/10/8 0:33:00,3
BT2737,20160715170129,116.589674,40.079201,20160715175612,116.374464,40.019451,2016/10/8 0:33:00,31
BT2737,20160716084300,116.463001,39.986359,20160716085816,116.461534,39.951945,2016/10/8 0:33:00,6
BT2737,20160717063917,116.61541,40.054048,20160717072414,116.379184,39.866534,2016/10/8 0:33:00,3
BT2737,20160718072100,116.473769,39.996083,20160718074607,116.384688,39.968627,2016/10/8 0:33:00,24
BT2737,20160719190633,116.592907,40.079782,20160719193154,116.45038,39.945883,2016/10/8 0:33:00,32
BT2737,20160720050849,116.592707,40.079415,20160720054203,116.35315,39.971932,2016/10/8 0:33:00,4
BT2737,20160721194159,116.593806,40.079849,20160721200759,116.461483,39.942045,2016/10/8 0:33:00,7
BT2737,20160722063739,116.457883,39.984854,20160722065214,116.459387,39.928749,2016/10/8 0:33:00,10
BT2737,20160723021154,116.588025,40.079902,20160723025804,116.665106,39.892322,2016/10/8 0:33:00,4
BT2737,20160724004828,116.592757,40.079399,20160724011021,116.459109,39.962217,2016/10/8 0:33:00,3
BT2737,20160725090122,116.512311,40.012173,20160725100628,116.420366,39.996488,2016/10/8 0:33:00,13
BT2737,20160726070527,116.473918,39.996083,20160726072555,116.420513,39.969319,2016/10/8 0:33:00,14
BT2737,20160909040002,116.397806,39.895334,20160909044004,116.614908,40.038447,2016/10/8 0:33:00,3
BT2737,20160910144341,117.127577,40.145806,20160910205130,117.105812,40.140799,2016/10/8 0:33:00,6
BT2737,20160911092026,116.473786,39.996033,20160911093554,116.424811,39.989152,2016/10/8 0:33:00,13
BT2737,20160912063005,116.463034,39.986326,20160912064450,116.451636,40.017684,2016/10/8 0:33:00,16
BT2737,20160913064246,116.455172,39.981309,20160913070730,116.461481,39.92221,2016/10/8 0:33:00,16
BT2737,20160914062043,116.472306,39.994821,20160914063132,116.455239,39.981292,2016/10/8 0:33:00,21
BT2737,20160915212707,116.59284,40.079432,20160915220323,116.362728,39.899346,2016/10/8 0:33:00,14
BT2737,20160916092302,116.459927,39.9855,20160916092749,116.459312,39.985184,2016/10/8 0:33:00,6
BT2737,20160917095801,116.471343,39.993773,20160917100651,116.455439,39.981642,2016/10/8 0:33:00,15
BT2737,20160918072556,116.463018,39.986359,20160918080544,116.379531,39.962955,2016/10/8 0:33:00,16
BT2737,20160919063009,116.472423,39.994871,20160919063729,116.478735,39.998654,2016/10/8 0:33:00,15
BT2737,20160920132359,116.473552,39.995434,20160920135726,116.430061,39.900777,2016/10/8 0:33:00,21
BT2737,20160922195628,116.59064,40.077616,20160922203611,116.434674,39.918555,2016/10/8 0:33:00,5
BT2737,20160923063228,116.308399,39.943799,20160923064806,116.35595,39.923635,2016/10/8 0:33:00,5
BT3696,20150104053110,116.365125,39.847097,20150104055155,116.471377,39.891668,2015/4/3 10:10:00,4
BT3696,20150105075410,116.420495,39.862827,20150105080839,116.390073,39.885003,2015/4/3 10:10:00,9
BT3696,20150106071917,116.369945,39.844327,20150106073029,116.36831,39.864025,2015/4/3 10:10:00,8
BT3696,20150107080320,116.40787,39.856075,20150107082612,116.42105,39.891997,2015/4/3 10:10:00,10
BT3696,20150108060144,116.358252,39.865855,20150108060638,116.393832,39.871418,2015/4/3 10:10:00,9
BT3696,20150109074938,116.421087,39.860458,20150109083947,116.367627,39.91265,2015/4/3 10:10:00,7
BT3696,20150110075826,116.37018,39.84679,20150110080754,116.386043,39.859447,2015/4/3 10:10:00,5
BT3696,20150111081133,116.408665,39.84462,20150111081941,116.393767,39.855832,2015/4/3 10:10:00,9
BT3696,20150112021913,116.366717,39.833477,20150112022446,116.366097,39.85425,2015/4/3 10:10:00,5
BT3696,20150113074734,116.425202,39.859987,20150113075631,116.432342,39.857382,2015/4/3 10:10:00,9
BT3696,20150114025740,116.370152,39.846548,20150114030843,116.40748,39.865213,2015/4/3 10:10:00,5
BT3696,20150115075902,116.420522,39.860877,20150115083250,116.45613,39.905137,2015/4/3 10:10:00,8
BT3696,20150116022610,116.370243,39.846532,20150116024133,116.377947,39.900398,2015/4/3 10:10:00,6
BT3696,20150117073421,116.415387,39.848367,20150117073949,116.448733,39.861662,2015/4/3 10:10:00,8
BT3696,20150118103942,116.399467,39.85546,20150118105452,116.440432,39.843835,2015/4/3 10:10:00,6
BT3696,20150119073945,116.420417,39.863415,20150119080351,116.499195,39.862927,2015/4/3 10:10:00,8
BT3696,20150120051741,116.37033,39.847913,20150120053042,116.328127,39.877333,2015/4/3 10:10:00,8
BT3696,20150121075717,116.421972,39.858788,20150121082131,116.267742,39.864345,2015/4/3 10:10:00,8
BT3696,20150122030941,116.377575,39.858342,20150122031351,116.380678,39.849907,2015/4/3 10:10:00,5
BT3696,20150123075638,116.420375,39.860962,20150123084458,116.42954,39.907583,2015/4/3 10:10:00,7
BT3696,20150124041003,116.365265,39.849192,20150124041513,116.38942,39.855635,2015/4/3 10:10:00,6
BT3696,20150125085245,116.40862,39.844647,20150125091255,116.427958,39.907243,2015/4/3 10:10:00,10
BT3696,20150126121334,116.38072,39.849792,20150126122156,116.408587,39.84827,2015/4/3 10:10:00,21
BT3696,20150127053947,116.410923,39.843328,20150127055142,116.393845,39.870838,2015/4/3 10:10:00,7
BT3696,20150128065144,116.369925,39.83989,20150128071215,116.40495,39.870705,2015/4/3 10:10:00,20
BT3696,20150129052854,116.410188,39.844125,20150129054935,116.400365,39.916135,2015/4/3 10:10:00,6
BT3696,20150130112248,116.369063,39.845815,20150130113413,116.396943,39.830628,2015/4/3 10:10:00,6
BT3696,20150131064021,116.415437,39.84823,20150131070210,116.370628,39.800727,2015/4/3 10:10:00,19
BT3696,20150201121902,116.373738,39.849175,20150201124026,116.483872,39.875398,2015/4/3 10:10:00,6
BT3696,20150202052949,116.411097,39.84323,20150202053828,116.393585,39.836022,2015/4/3 10:10:00,6
BT3696,20150204042004,116.40855,39.844823,20150204043254,116.481282,39.853845,2015/4/3 10:10:00,5
BT3696,20150205041228,116.370158,39.846245,20150205042514,116.425998,39.856463,2015/4/3 10:10:00,7
BT3696,20150206053430,116.411183,39.843227,20150206061037,116.583575,40.079163,2015/4/3 10:10:00,6
BT3696,20150207085612,116.364728,39.834745,20150207100335,116.611145,40.046035,2015/4/3 10:10:00,6
BT3696,20150208202338,116.410078,39.84457,20150208204113,116.439315,39.874808,2015/4/3 10:10:00,34
BT3696,20150209071057,116.370402,39.849623,20150209073333,116.455892,39.902888,2015/4/3 10:10:00,9
BT3696,20150210012239,116.378665,39.86217,20150210013102,116.337945,39.830302,2015/4/3 10:10:00,10
BT3696,20150211053816,116.410205,39.844107,20150211055351,116.273492,39.871607,2015/4/3 10:10:00,6
BT3696,20150212022255,116.36574,39.833492,20150212022859,116.365303,39.851567,2015/4/3 10:10:00,7
BT3696,20150213053311,116.417602,39.855863,20150213054927,116.320157,39.895935,2015/4/3 10:10:00,11
BT3696,20150214074606,116.416072,39.848273,20150214075155,116.449298,39.862088,2015/4/3 10:10:00,21
BT3696,20150215075939,116.377517,39.855918,20150215081211,116.364883,39.882037,2015/4/3 10:10:00,11
BT3696,20150216055831,116.371678,39.834487,20150216060549,116.369287,39.863233,2015/4/3 10:10:00,14
BT3696,20150217064710,116.408672,39.844597,20150217070224,116.348223,39.86023,2015/4/3 10:10:00,6
BT3696,20150222080140,116.415927,39.848277,20150222081724,116.372183,39.869288,2015/4/3 10:10:00,9
BT3696,20150223001728,116.374335,39.849098,20150223003449,116.428332,39.93135,2015/4/3 10:10:00,7
BT3696,20150224003119,116.370232,39.846955,20150224003338,116.370128,39.84397,2015/4/3 10:10:00,11
BT3696,20150225102030,116.370113,39.846477,20150225104358,116.304892,39.906303,2015/4/3 10:10:00,6
BT3696,20150301120945,116.3704,39.84879,20150301121700,116.370622,39.859687,2015/4/3 10:10:00,25
BT3696,20150302075227,116.42179,39.858843,20150302083934,116.3502,39.923868,2015/4/3 10:10:00,9
BT3696,20150303075227,116.41539,39.86413,20150303080225,116.378155,39.855753,2015/4/3 10:10:00,12
BT3696,20150304231125,116.380677,39.850102,20150304232647,116.333355,39.876063,2015/4/3 10:10:00,14
BT3696,20150305084439,116.372397,39.841397,20150305085825,116.292198,39.82908,2015/4/3 10:10:00,5
BT3696,20150306072252,116.407913,39.85658,20150306073623,116.422008,39.83947,2015/4/3 10:10:00,16
BT3696,20150307121429,116.370033,39.845272,20150307123743,116.271447,39.877057,2015/4/3 10:10:00,8
BT3696,20150308074830,116.422293,39.853973,20150308075843,116.356755,39.853337,2015/4/3 10:10:00,9
